feature,importance
XLE_historical_data_Close_lag21,2.787599802017212
RSI_lag21,2.780839443206787
DI_Minus_lag5,2.774736166000366
DI_Minus_lag1,2.7737743854522705
transactions_summary_daily_Somme_Ventes_lag21,2.7490005493164062
DGS2_DGS2_lag21,2.7193925380706787
Stoch_D_lag5,2.708674907684326
Stoch_K_lag21,2.7078380584716797
SP500_historical_data_Volume_lag5,2.707401990890503
Stoch_K_lag1,2.70565128326416
transactions_summary_daily_Somme_Ventes_lag1,2.7027478218078613
DGS2_DGS2,2.6987152099609375
transactions_summary_daily_Nombre_Achats_lag1,2.6760714054107666
transactions_summary_daily_Nombre_Ventes_lag21,2.6139633655548096
transactions_summary_daily_Somme_Ventes_lag5,2.600430965423584
transactions_summary_daily_Somme_Ventes,2.58606219291687
Stoch_K_lag5,2.5589401721954346
SP500_historical_data_Volume,2.5453431606292725
transactions_summary_daily_Nombre_Ventes,2.448955774307251
RSI_lag5,2.4477732181549072
CL=F_historical_data_Close,2.439127206802368
transactions_summary_daily_Nombre_Achats,2.3528106212615967
transactions_summary_daily_Somme_Achats,2.3434345722198486
transactions_summary_daily_Somme_Achats_lag21,2.328901767730713
transactions_summary_daily_Somme_Achats_lag1,2.299085855484009
transactions_summary_daily_Somme_Achats_lag5,2.271106481552124
transactions_summary_daily_Nombre_Achats_lag5,2.147724151611328
transactions_summary_daily_Nombre_Achats_lag21,2.0101804733276367
